State,City,Property_Type,BHK,Size_in_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities_Score,Facing,Owner_Type,Availability_Status,Age_of_Property,Price_INR,Price_Lakhs
karnataka,mysore,duplex,1,3292,1992,semi_furnished,16,17,4,8,average,yes,basic,8,north_east,broker,under_construction,32,11227444.10229437,112.2744410229437
karnataka,belgaum,villa,2,2991,1991,unfurnished,5,29,12,9,good,yes,basic,0,west,broker,ready,33,17379872.089785308,173.7987208978531
karnataka,belgaum,apartment,3,2077,1994,semi_furnished,10,11,1,3,good,yes,no,5,south,owner,ready,30,8274894.8485945435,82.74894848594543
karnataka,bangalore,apartment,2,3727,2007,unfurnished,22,39,6,5,good,yes,no,2,south_east,owner,under_construction,17,18338421.861214217,183.38421861214218
karnataka,mysore,duplex,2,2608,2023,semi_furnished,8,17,8,8,good,yes,basic,0,west,owner,ready,1,20168632.65543761,201.6863265543761
karnataka,hubli,apartment,3,3501,2004,semi_furnished,13,28,1,8,poor,yes,high,2,south_west,owner,ready,20,12117172.505101621,121.17172505101621
karnataka,bangalore,apartment,3,1880,1990,semi_furnished,21,23,3,4,good,yes,no,2,south_west,owner,ready,34,8737951.769334339,87.37951769334339
karnataka,bangalore,apartment,2,2709,2011,fully_furnished,16,19,5,2,good,yes,no,0,west,owner,ready,13,16206519.638309937,162.06519638309936
karnataka,belgaum,apartment,4,409,2014,unfurnished,1,2,7,6,average,yes,high,9,west,owner,ready,10,4597510.662155399,45.97510662155399
karnataka,bangalore,independent_house,3,1114,2006,semi_furnished,18,25,11,6,good,no,no,3,south,owner,ready,18,14154427.656472716,141.54427656472717
karnataka,bangalore,villa,2,758,2022,semi_furnished,20,23,9,7,average,no,basic,8,north,owner,ready,2,13906386.573846713,139.06386573846711
karnataka,bangalore,duplex,3,1699,2006,unfurnished,1,22,10,5,good,no,no,7,north_east,broker,under_construction,18,22303219.213316347,223.03219213316348
karnataka,belgaum,villa,1,2280,1994,unfurnished,4,5,13,1,good,yes,basic,5,south_east,broker,under_construction,30,9687541.413589204,96.87541413589204
karnataka,hubli,apartment,2,2571,2000,semi_furnished,6,19,8,1,excellent,yes,basic,2,south,owner,ready,24,10444704.26817686,104.4470426817686
karnataka,hubli,apartment,2,1029,2001,unfurnished,2,14,2,1,good,no,basic,8,east,owner,ready,23,3938684.5529266214,39.38684552926621
karnataka,bangalore,duplex,1,667,2023,fully_furnished,3,28,13,4,poor,yes,basic,8,north_west,owner,ready,1,9869421.23933997,98.6942123933997
karnataka,belgaum,apartment,2,677,2005,fully_furnished,7,8,9,7,average,yes,basic,0,south,owner,ready,19,4092381.530873559,40.92381530873559
karnataka,hubli,apartment,2,1423,2013,unfurnished,13,18,2,8,average,yes,basic,2,north,owner,ready,11,5020932.66182012,50.2093266182012
karnataka,hubli,duplex,3,475,2020,semi_furnished,19,35,14,1,average,yes,high,2,north_east,broker,ready,4,5364401.147432339,53.64401147432339
karnataka,hubli,independent_house,3,925,2003,unfurnished,2,3,10,5,good,yes,basic,6,south_west,owner,ready,21,6458423.643230796,64.58423643230796
karnataka,belgaum,apartment,1,1017,2021,unfurnished,12,16,6,5,poor,yes,basic,0,south_east,broker,ready,3,3006373.710453098,30.063737104530983
karnataka,belgaum,villa,1,1599,2002,fully_furnished,5,6,4,7,average,no,basic,4,west,broker,ready,22,8883233.513686707,88.83233513686707
karnataka,bangalore,duplex,3,2117,2006,unfurnished,24,37,10,1,good,no,basic,9,north,owner,ready,18,28340915.578442782,283.4091557844278
karnataka,mangalore,apartment,1,3507,2007,semi_furnished,16,25,8,8,good,no,no,4,north_east,broker,ready,17,12591550.831643675,125.91550831643674
karnataka,hubli,villa,2,2380,2008,semi_furnished,0,1,4,4,good,yes,no,3,north,broker,ready,16,14315422.74882938,143.1542274882938
karnataka,mangalore,apartment,2,1990,1996,semi_furnished,6,31,9,8,good,no,no,1,north_west,owner,ready,28,8343496.022375584,83.43496022375584
karnataka,belgaum,independent_house,4,669,2019,unfurnished,2,33,2,8,good,no,no,6,south_west,broker,under_construction,5,9033447.498028465,90.33447498028464
karnataka,belgaum,duplex,4,401,2001,semi_furnished,4,12,4,2,excellent,yes,basic,4,north,owner,ready,23,3702427.362214656,37.02427362214656
karnataka,belgaum,duplex,3,1679,2000,unfurnished,20,22,7,4,poor,no,high,4,west,owner,ready,24,9209398.155266501,92.09398155266501
karnataka,mangalore,apartment,2,1937,2018,unfurnished,3,4,2,3,average,yes,basic,8,north_east,owner,under_construction,6,8597109.934547484,85.97109934547484
karnataka,belgaum,apartment,3,3020,1992,unfurnished,0,29,1,2,poor,yes,no,2,west,owner,ready,32,5497170.005516302,54.97170005516302
karnataka,bangalore,apartment,2,1786,2023,fully_furnished,13,32,2,4,poor,yes,no,3,north,broker,ready,1,11129914.510639867,111.29914510639867
karnataka,belgaum,independent_house,2,1530,2023,unfurnished,21,22,14,4,average,no,basic,2,west,broker,ready,1,9152593.70904448,91.52593709044481
karnataka,mysore,apartment,3,1557,2020,fully_furnished,7,8,2,5,excellent,no,basic,5,south_east,broker,ready,4,14798803.530951586,147.98803530951585
karnataka,mangalore,apartment,3,1832,2011,unfurnished,15,16,6,4,average,no,basic,4,south_east,builder,ready,13,7559004.622641297,75.59004622641297
karnataka,mysore,apartment,1,1874,1991,semi_furnished,26,35,3,7,average,no,basic,6,south_west,builder,under_construction,33,3984620.724516232,39.84620724516232
karnataka,belgaum,apartment,1,934,2016,fully_furnished,9,10,7,1,excellent,no,basic,6,south,owner,under_construction,8,4425055.9672064595,44.2505596720646
karnataka,bangalore,apartment,3,2008,2021,semi_furnished,1,20,11,1,poor,no,basic,1,west,builder,ready,3,17648502.04631994,176.4850204631994
karnataka,hubli,villa,4,2798,2006,unfurnished,17,35,14,3,poor,no,basic,2,north_west,owner,under_construction,18,20169926.287755646,201.69926287755646
karnataka,belgaum,apartment,3,3499,2023,unfurnished,3,11,4,6,average,no,basic,2,north_east,owner,ready,1,19088583.814552017,190.88583814552015
karnataka,bangalore,apartment,2,936,2015,fully_furnished,1,22,10,6,good,yes,no,8,south_west,broker,ready,9,14050769.633503605,140.50769633503606
karnataka,mangalore,villa,4,3314,1999,semi_furnished,10,11,2,5,good,yes,basic,2,south,owner,under_construction,25,25793468.423893422,257.9346842389342
karnataka,mysore,independent_house,3,3536,1998,semi_furnished,9,10,10,6,average,yes,no,1,south_west,owner,under_construction,26,19301494.088361636,193.01494088361636
karnataka,mysore,apartment,3,1617,2014,unfurnished,13,14,2,6,excellent,yes,no,8,east,broker,under_construction,10,13980630.815511437,139.80630815511438
karnataka,mysore,apartment,2,3678,2009,semi_furnished,16,17,11,9,poor,no,high,0,south_east,owner,ready,15,13259919.80035959,132.5991980035959
karnataka,mangalore,independent_house,2,3770,2004,semi_furnished,16,17,2,1,excellent,no,high,0,south_west,broker,ready,20,12329613.144029938,123.29613144029938
karnataka,bangalore,apartment,2,1463,2016,semi_furnished,3,37,4,8,poor,yes,basic,3,north_east,broker,ready,8,10388793.669861156,103.88793669861157
karnataka,mangalore,villa,2,863,2000,unfurnished,2,9,8,6,good,yes,basic,4,west,broker,ready,24,7582898.155180996,75.82898155180996
karnataka,mysore,apartment,2,422,2005,semi_furnished,25,29,10,6,good,yes,high,9,south_west,owner,ready,19,2956061.710392656,29.560617103926557
karnataka,belgaum,apartment,3,1088,2019,semi_furnished,6,27,11,6,excellent,no,basic,9,west,broker,ready,5,12298638.595070738,122.98638595070739
karnataka,hubli,apartment,2,527,2011,semi_furnished,1,28,12,7,average,yes,basic,7,south_west,owner,ready,13,4482778.5003526015,44.82778500352602
karnataka,mangalore,independent_house,4,1686,2013,unfurnished,13,22,3,7,excellent,yes,no,2,north_west,broker,under_construction,11,16753066.198457537,167.53066198457537
karnataka,mangalore,duplex,1,2482,2013,unfurnished,4,13,6,5,excellent,no,basic,9,south_east,builder,under_construction,11,17567494.335738864,175.67494335738863
karnataka,bangalore,apartment,2,2934,2007,semi_furnished,1,16,14,7,excellent,yes,no,3,west,owner,ready,17,26910344.368641272,269.10344368641273
karnataka,bangalore,independent_house,3,500,2009,semi_furnished,3,4,4,2,good,yes,high,6,south_east,broker,ready,15,7372837.496274491,73.72837496274491
karnataka,mangalore,apartment,2,1136,1997,semi_furnished,6,7,12,3,poor,yes,basic,4,south,owner,ready,27,4348518.110401605,43.48518110401605
karnataka,mysore,apartment,2,3188,2004,unfurnished,13,14,2,2,good,yes,no,6,south_west,builder,under_construction,20,11479613.64006691,114.7961364006691
karnataka,hubli,villa,2,1010,2002,fully_furnished,4,5,13,9,good,no,no,3,south,builder,under_construction,22,13226610.966036675,132.26610966036677
karnataka,bangalore,apartment,4,1505,2003,unfurnished,6,7,3,1,average,yes,high,4,south_east,broker,ready,21,9222566.038706372,92.22566038706371
karnataka,mysore,duplex,6,1740,2013,semi_furnished,9,10,4,5,good,yes,high,0,east,owner,under_construction,11,22217633.500614587,222.17633500614588
karnataka,belgaum,independent_house,3,2402,2013,fully_furnished,7,18,12,5,good,no,basic,7,north,builder,ready,11,28536188.19546875,285.3618819546875
karnataka,bangalore,duplex,3,2777,2007,semi_furnished,2,3,11,1,good,yes,no,8,north_east,owner,under_construction,17,39910449.89535263,399.10449895352633
karnataka,mysore,villa,1,595,2021,unfurnished,2,13,11,1,average,yes,high,2,west,owner,ready,3,4372862.036338429,43.72862036338429
karnataka,mysore,apartment,4,2861,2009,unfurnished,6,13,9,6,good,yes,basic,3,south_east,broker,ready,15,19598986.293751955,195.98986293751955
karnataka,hubli,apartment,5,1932,2021,fully_furnished,17,28,11,3,average,yes,no,0,north_east,owner,ready,3,18919962.91935982,189.1996291935982
karnataka,hubli,apartment,3,1904,2022,semi_furnished,15,16,13,8,average,no,high,4,south,broker,ready,2,16495333.35210975,164.9533335210975
karnataka,belgaum,apartment,3,2515,1990,semi_furnished,3,19,5,1,poor,yes,basic,5,west,broker,ready,34,7168042.990081243,71.68042990081243
karnataka,mysore,apartment,3,1816,2017,semi_furnished,23,24,7,3,good,yes,basic,5,north,broker,ready,7,14193048.819711858,141.9304881971186
karnataka,mysore,apartment,2,1696,2016,semi_furnished,16,17,13,9,good,yes,no,8,north_west,broker,ready,8,15891942.175035208,158.9194217503521
karnataka,hubli,duplex,4,1722,2006,fully_furnished,3,27,1,8,good,yes,basic,4,east,broker,ready,18,20744675.05809967,207.44675058099668
karnataka,bangalore,apartment,3,3318,2004,fully_furnished,15,18,1,1,excellent,yes,basic,6,north_east,owner,under_construction,20,22917254.172835942,229.17254172835942
karnataka,bangalore,villa,3,1270,2003,unfurnished,7,8,6,1,average,no,high,0,north,owner,under_construction,21,11943824.167554906,119.43824167554905
karnataka,mangalore,duplex,3,2588,2020,semi_furnished,1,34,7,7,good,no,basic,8,west,broker,ready,4,26373774.050811656,263.73774050811653
karnataka,hubli,villa,4,584,2023,semi_furnished,21,25,14,4,average,no,no,6,south_west,broker,under_construction,1,13677657.574150162,136.77657574150163
karnataka,mangalore,apartment,3,2089,1992,fully_furnished,5,6,1,1,average,yes,basic,8,north_west,broker,ready,32,6973766.259822736,69.73766259822736
karnataka,hubli,apartment,2,1612,2001,unfurnished,11,26,4,3,good,no,basic,7,north_west,owner,ready,23,6589300.054804191,65.89300054804191
karnataka,belgaum,apartment,2,1442,2015,fully_furnished,8,18,6,9,excellent,yes,basic,6,north_east,builder,under_construction,9,13721133.428852625,137.21133428852625
karnataka,mysore,apartment,5,2528,2013,semi_furnished,6,9,2,7,excellent,yes,basic,0,north_west,owner,under_construction,11,18676166.073551677,186.76166073551678
karnataka,belgaum,apartment,3,897,2023,semi_furnished,7,29,9,7,excellent,no,no,7,south_west,owner,ready,1,12190472.180375261,121.90472180375261
karnataka,hubli,villa,4,1965,1997,unfurnished,5,35,14,4,average,yes,basic,1,south_east,owner,ready,27,15453683.140274374,154.53683140274373
karnataka,mysore,apartment,4,2062,2001,semi_furnished,11,36,10,2,good,no,basic,3,south_east,broker,under_construction,23,12222084.455230515,122.22084455230515
karnataka,bangalore,independent_house,3,617,1998,unfurnished,26,27,2,4,poor,no,basic,4,south,owner,ready,26,5432175.566994313,54.32175566994313
karnataka,bangalore,duplex,2,924,2015,semi_furnished,6,7,10,9,poor,yes,basic,2,north_east,owner,ready,9,11067548.3520485,110.67548352048499
karnataka,mangalore,apartment,2,1761,2008,fully_furnished,9,26,5,8,average,no,basic,0,west,owner,ready,16,6590992.7984592905,65.90992798459291
karnataka,hubli,apartment,3,520,2010,fully_furnished,3,8,1,6,average,no,basic,2,north_west,owner,ready,14,2995649.6441162312,29.95649644116231
karnataka,hubli,villa,2,2916,2002,semi_furnished,9,37,6,5,excellent,yes,basic,8,north,broker,ready,22,24828166.724787023,248.28166724787022
karnataka,bangalore,apartment,3,3843,1992,semi_furnished,6,18,11,2,good,yes,basic,1,south_east,owner,ready,32,18487234.645144634,184.87234645144633
karnataka,belgaum,independent_house,3,1905,2014,unfurnished,18,29,3,9,average,no,no,8,west,owner,ready,10,14176036.883148367,141.76036883148367
karnataka,mysore,apartment,2,2626,2021,unfurnished,2,26,14,2,poor,yes,basic,0,south,builder,ready,3,8580207.53334925,85.8020753334925
karnataka,belgaum,villa,3,2558,2010,unfurnished,11,29,13,8,good,no,no,9,south_east,owner,under_construction,14,33821685.833720416,338.21685833720414
karnataka,belgaum,apartment,2,2456,2003,semi_furnished,18,37,12,5,poor,yes,no,3,west,owner,ready,21,10241589.391796084,102.41589391796084
karnataka,bangalore,apartment,2,621,2020,unfurnished,21,22,6,3,good,yes,basic,3,south_west,broker,ready,4,5630109.352804638,56.30109352804639
karnataka,bangalore,independent_house,2,1196,1997,unfurnished,9,16,12,6,poor,yes,basic,6,north_west,owner,ready,27,7532169.685249829,75.32169685249829
karnataka,bangalore,apartment,4,1260,1996,unfurnished,2,3,9,3,average,yes,no,0,south,broker,ready,28,7667236.244351426,76.67236244351426
karnataka,mangalore,apartment,2,3069,2008,semi_furnished,5,37,11,5,average,yes,high,9,south,broker,ready,16,14920777.46001416,149.20777460014162
karnataka,belgaum,apartment,2,3579,1991,semi_furnished,19,23,8,3,excellent,yes,high,4,west,owner,under_construction,33,9727731.871398482,97.27731871398483
karnataka,hubli,apartment,2,3808,1994,semi_furnished,11,12,14,7,excellent,no,basic,5,east,owner,under_construction,30,13853776.540452624,138.53776540452623
karnataka,mysore,independent_house,2,2651,1991,semi_furnished,20,33,2,4,good,yes,basic,0,south,broker,ready,33,8336699.221711137,83.36699221711137
karnataka,mangalore,independent_house,3,2974,2007,semi_furnished,18,35,9,8,good,yes,basic,7,south_west,owner,ready,17,28315497.93716723,283.1549793716723
karnataka,hubli,independent_house,1,2900,2004,fully_furnished,10,14,12,8,good,yes,no,5,north_east,broker,ready,20,18634677.062161375,186.34677062161376
karnataka,belgaum,independent_house,4,2097,2005,unfurnished,7,24,1,1,average,yes,basic,8,south_west,broker,under_construction,19,11264854.642304974,112.64854642304974
karnataka,bangalore,apartment,2,3393,2001,semi_furnished,9,26,3,3,good,yes,high,4,south_east,owner,ready,23,17497261.91563017,174.9726191563017
karnataka,belgaum,apartment,3,2642,2011,semi_furnished,9,10,10,1,good,yes,no,3,west,owner,ready,13,11797660.658601403,117.97660658601403
karnataka,mysore,villa,1,2708,2017,semi_furnished,4,5,10,6,excellent,yes,no,0,north_east,owner,ready,7,17325876.49796023,173.2587649796023
karnataka,mangalore,villa,5,1265,2011,semi_furnished,19,23,12,8,good,yes,basic,1,south_east,owner,ready,13,21777296.08886348,217.7729608886348
karnataka,mangalore,apartment,2,1432,1993,semi_furnished,13,18,4,7,excellent,no,basic,9,south,owner,ready,31,7606871.908804359,76.0687190880436
karnataka,mysore,apartment,4,1639,2001,fully_furnished,10,11,5,1,average,no,basic,7,west,owner,ready,23,8879120.779941896,88.79120779941896
karnataka,hubli,apartment,3,1322,2010,unfurnished,7,8,7,2,good,yes,basic,3,south_east,owner,ready,14,8135112.9612054285,81.35112961205428
karnataka,hubli,independent_house,3,3584,2016,semi_furnished,16,33,3,4,excellent,yes,basic,2,west,owner,ready,8,29136819.49093666,291.3681949093666
karnataka,mangalore,independent_house,4,2052,2012,unfurnished,5,6,6,8,good,yes,basic,6,south,broker,ready,12,23831152.147511754,238.31152147511753
karnataka,mangalore,apartment,1,739,2016,fully_furnished,11,15,12,3,excellent,yes,basic,2,north,broker,ready,8,4665310.022038996,46.65310022038996
karnataka,bangalore,independent_house,3,2494,2005,fully_furnished,2,3,8,1,poor,yes,basic,6,west,owner,ready,19,26924185.7543971,269.24185754397104
karnataka,hubli,apartment,2,1229,2021,fully_furnished,12,13,11,7,average,no,high,4,south_west,owner,ready,3,7723393.7026967285,77.23393702696728
karnataka,mysore,apartment,3,1212,2006,semi_furnished,16,17,5,5,average,yes,no,7,south_east,broker,ready,18,7515654.278089064,75.15654278089065
karnataka,hubli,villa,5,888,2007,unfurnished,7,26,1,3,good,yes,high,5,west,owner,ready,17,10790452.37354563,107.9045237354563
karnataka,bangalore,apartment,4,1745,2016,fully_furnished,10,11,5,1,average,yes,no,2,north_east,builder,ready,8,17267116.32169955,172.6711632169955
karnataka,mangalore,apartment,1,1190,1996,fully_furnished,26,35,3,8,poor,yes,basic,2,south,owner,ready,28,3531444.7773198583,35.31444777319858
karnataka,mangalore,duplex,2,3569,2009,semi_furnished,5,6,4,3,average,no,no,9,north_west,owner,under_construction,15,22017505.96928508,220.1750596928508
karnataka,bangalore,villa,2,3916,2022,fully_furnished,17,39,13,9,poor,yes,high,7,south_east,owner,ready,2,80270160.90588048,802.7016090588048
karnataka,mysore,villa,1,492,2015,semi_furnished,19,28,10,6,good,yes,high,4,south,broker,under_construction,9,6070509.294526562,60.70509294526562
karnataka,mangalore,apartment,1,2234,2013,fully_furnished,26,31,7,8,average,yes,basic,8,east,owner,ready,11,10188000.949028268,101.88000949028269
karnataka,belgaum,apartment,2,1675,2013,fully_furnished,9,35,3,2,good,yes,basic,9,west,owner,under_construction,11,11209395.722618558,112.09395722618558
